"match_id","slam","year","SetNo","GameNo","PointNumber","player1","player2","Speed_MPH","ServeNumber","PointServer","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","importance","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2021-wimbledon-1105","wimbledon",2021,1,1,1,"Cristian Garin","Bernabe Zapata Miralles",0,0,2,1,"B","CTL",0,13.608,11.933,"15","0","0-15",0,0,NA,0,0,0,0,0.261019313216715,0,0,0,1,"garin c.","zapata miralles b.",1535.32374340667,1500,0
"2021-wimbledon-1105","wimbledon",2021,1,1,2,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"C","CTL",1,15.111,11.985,"15","15","15-15",0,1,NA,0,0,0,0,0.0015964639514866,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,24
"2021-wimbledon-1105","wimbledon",2021,1,1,3,"Cristian Garin","Bernabe Zapata Miralles",0,0,2,1,"BC","CTL",0,14.489,12.392,"30","15","15-30",0,0,NA,0,0,0,0,0.10761639432791,0,0,0,1,"garin c.","zapata miralles b.",1535.32374340667,1500,35
"2021-wimbledon-1105","wimbledon",2021,1,1,4,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,1,"C","NCTL",2,21.279,26.213,"40","15","15-40",0,0,NA,0,0,0,0,0.302990692751071,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,64
"2021-wimbledon-1105","wimbledon",2021,1,1,5,"Cristian Garin","Bernabe Zapata Miralles",0,2,2,2,"B","NCTL",3,28.674,31.423,"40","30","30-40",0,1,NA,1,0,0,0,0.0837171962227179,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,80
"2021-wimbledon-1105","wimbledon",2021,1,1,6,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"W","CTL",1,17.794,18.337,"40","40","40-40",0,1,NA,1,0,0,0,0.0055929641218978,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,112
"2021-wimbledon-1105","wimbledon",2021,1,1,7,"Cristian Garin","Bernabe Zapata Miralles",0,0,2,1,"B","CTL",0,15.185,13.506,"AD","40","40-AD",0,0,NA,0,0,0,0,0.452955774898066,0,0,0,1,"garin c.","zapata miralles b.",1535.32374340667,1500,128
"2021-wimbledon-1105","wimbledon",2021,1,1,8,"Cristian Garin","Bernabe Zapata Miralles",0,2,2,2,"B","NCTL",3,22.779,30.397,"40","40","40-40",0,1,NA,1,0,0,0,0.0055929641218978,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,176
"2021-wimbledon-1105","wimbledon",2021,1,1,9,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"BW","NCTL",3,42.928,32.978,"40","AD","AD-40",0,1,NA,0,0,0,0,0.490913453749807,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,216
"2021-wimbledon-1105","wimbledon",2021,1,1,10,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,1,"C","NCTL",2,47.74,48.192,"40","40","40-40",0,0,NA,0,0,0,0,0.0055929641218978,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,250
"2021-wimbledon-1105","wimbledon",2021,1,1,11,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"BC","NCTL",3,22.323,17.712,"40","AD","AD-40",0,1,NA,0,0,0,0,0.490913453749807,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,277
"2021-wimbledon-1105","wimbledon",2021,1,1,12,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"W","CTL",1,15.933,12.685,"0","0","0-0",2,1,NA,0,0,0,1,0.0101397905989895,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,295
"2021-wimbledon-1105","wimbledon",2021,1,2,13,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,1,"BW","CTL",1,14.159,16.586,"15","0","15-0",0,1,NA,0,0,0,1,0.266804360137777,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,357
"2021-wimbledon-1105","wimbledon",2021,1,2,14,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"C","NCTL",3,63.026,66.502,"30","0","30-0",0,1,NA,0,0,0,1,0.565546247507422,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,405
"2021-wimbledon-1105","wimbledon",2021,1,2,15,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,1,"C","NCTL",1,14.054,16.77,"40","0","40-0",0,1,NA,0,0,0,1,0.837142183250389,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,430
"2021-wimbledon-1105","wimbledon",2021,1,2,16,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,2,"C","NCTL",4,38.06,26.358,"40","15","40-15",0,0,NA,0,0,0,1,0.29139153972111,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,464
"2021-wimbledon-1105","wimbledon",2021,1,2,17,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"BC","NCTL",3,26.696,28.795,"0","0","0-0",1,1,NA,0,0,1,1,0.0101397905989895,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,500
"2021-wimbledon-1105","wimbledon",2021,1,3,18,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"BW","NCTL",3,21.992,26.402,"0","15","15-0",0,1,NA,0,0,1,1,0.266804360137777,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,528
"2021-wimbledon-1105","wimbledon",2021,1,3,19,"Cristian Garin","Bernabe Zapata Miralles",0,2,2,1,"BW","NCTL",2,16.402,16.504,"15","15","15-15",0,0,NA,0,0,1,1,0.0015964639514866,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,547
"2021-wimbledon-1105","wimbledon",2021,1,3,20,"Cristian Garin","Bernabe Zapata Miralles",0,2,2,2,"BC","NCTL",3,28.888,21.84,"15","30","30-15",0,1,NA,0,0,1,1,0.113860024567937,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,573
"2021-wimbledon-1105","wimbledon",2021,1,3,21,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,1,"BC","NCTL",2,55.678,48.082,"30","30","30-30",0,0,NA,0,0,1,1,0.00503192684714582,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,618
"2021-wimbledon-1105","wimbledon",2021,1,3,22,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,1,"W","CTL",2,22.53,20.771,"40","30","30-40",0,0,NA,0,0,1,1,0.0837171962227179,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,645
"2021-wimbledon-1105","wimbledon",2021,1,3,23,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"C","CTL",3,41.759,34.832,"40","40","40-40",0,1,NA,1,0,1,1,0.0055929641218978,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,673
"2021-wimbledon-1105","wimbledon",2021,1,3,24,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"W","CTL",1,15.938,12.361,"40","AD","AD-40",0,1,NA,0,0,1,1,0.490913453749807,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,694
"2021-wimbledon-1105","wimbledon",2021,1,3,25,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"W","CTL",3,38.692,39.287,"0","0","0-0",2,1,NA,0,0,1,2,0.0101397905989895,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,718
"2021-wimbledon-1105","wimbledon",2021,1,4,26,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"W","CTL",1,11.983,14.713,"15","0","15-0",0,1,NA,0,0,1,2,0.266804360137777,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,802
"2021-wimbledon-1105","wimbledon",2021,1,4,27,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,2,"BC","NCTL",2,25.416,27.173,"15","15","15-15",0,0,NA,0,0,1,2,0.0015964639514866,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,816
"2021-wimbledon-1105","wimbledon",2021,1,4,28,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"C","NCTL",1,11.856,14.812,"30","15","30-15",0,1,NA,0,0,1,2,0.113860024567937,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,860
"2021-wimbledon-1105","wimbledon",2021,1,4,29,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"W","CTL",1,19.883,21.474,"40","15","40-15",0,1,NA,0,0,1,2,0.29139153972111,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,901
"2021-wimbledon-1105","wimbledon",2021,1,4,30,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,1,"B","NCTL",1,12.767,13.179,"0","0","0-0",1,1,NA,0,0,2,2,0.0101397905989895,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,916
"2021-wimbledon-1105","wimbledon",2021,1,5,31,"Cristian Garin","Bernabe Zapata Miralles",0,2,2,2,"BC","NCTL",3,28.332,24.005,"0","15","15-0",0,1,NA,0,0,2,2,0.266804360137777,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,963
"2021-wimbledon-1105","wimbledon",2021,1,5,32,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"BC","NCTL",1,17.248,16.576,"0","30","30-0",0,1,NA,0,0,2,2,0.565546247507422,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,993
"2021-wimbledon-1105","wimbledon",2021,1,5,33,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"W","NCTL",1,15.271,12.374,"0","40","40-0",0,1,NA,0,0,2,2,0.837142183250389,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1005
"2021-wimbledon-1105","wimbledon",2021,1,5,34,"Cristian Garin","Bernabe Zapata Miralles",0,2,2,2,"BW","NCTL",1,14.097,12.248,"0","0","0-0",2,1,NA,0,0,2,3,0.0101397905989895,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1019
"2021-wimbledon-1105","wimbledon",2021,1,6,35,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"W","CTL",1,12.424,14.814,"15","0","15-0",0,1,NA,0,0,2,3,0.266804360137777,1,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1109
"2021-wimbledon-1105","wimbledon",2021,1,6,36,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,2,"C","NCTL",4,30.975,30.158,"15","15","15-15",0,0,NA,0,0,2,3,0.0015964639514866,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1143
"2021-wimbledon-1105","wimbledon",2021,1,6,37,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"BC","CTL",3,15.974,18.965,"30","15","30-15",0,1,NA,0,0,2,3,0.113860024567937,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1169
"2021-wimbledon-1105","wimbledon",2021,1,6,38,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"W","CTL",1,15.505,20.441,"40","15","40-15",0,1,NA,0,0,2,3,0.29139153972111,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1207
"2021-wimbledon-1105","wimbledon",2021,1,6,39,"Cristian Garin","Bernabe Zapata Miralles",0,1,1,1,"W","CTL",1,12.319,14.541,"0","0","0-0",1,1,NA,0,0,3,3,0.0101397905989895,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1230
"2021-wimbledon-1105","wimbledon",2021,1,7,40,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,2,"C","CTL",3,42.262,49.921,"0","15","15-0",0,1,NA,0,0,3,3,0.266804360137777,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1267
"2021-wimbledon-1105","wimbledon",2021,1,7,41,"Cristian Garin","Bernabe Zapata Miralles",0,2,2,2,"BC","NCTL",1,15.611,17.054,"0","30","30-0",0,1,NA,0,0,3,3,0.565546247507422,0,0,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,1284
