"match_id","year","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","welo_p1_bt","welo_p2_bt","p_server_beats_returner","ElapsedSeconds"
"2021-wimbledon-1105",2021,1,1,1,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,"B","CTL",0,13.608,11.933,"15","0","0-15",0,0,NA,34.74,0,0,0,0,0,0,0,1,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.44933915634873,0
"2021-wimbledon-1105",2021,1,1,3,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,"BC","CTL",0,14.489,12.392,"30","15","15-30",0,0,NA,46.55,0,0,0,0,0,0,0,1,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.44933915634873,35
"2021-wimbledon-1105",2021,1,1,7,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,"B","CTL",0,15.185,13.506,"AD","40","40-AD",0,0,NA,76.33,0,0,0,0,0,0,0,1,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.44933915634873,128
"2021-wimbledon-1105",2021,1,10,60,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,"C","CTL",0,15.467,17.335,"30","30","30-30",0,0,NA,43.39,0,0,4,5,0,0,1,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.55066084365127,1938
"2021-wimbledon-1105",2021,2,5,127,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,"BC","CTL",0,12.705,13.882,"30","30","30-30",0,0,NA,43.39,0,0,2,2,0,0,1,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.55066084365127,4430
"2021-wimbledon-1105",2021,2,7,152,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,"C","CTL",0,12.803,13.628,"40","30","40-30",0,0,NA,23.67,0,0,4,2,0,0,1,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.55066084365127,5286
"2021-wimbledon-1105",2021,2,7,156,"Cristian Garin","Bernabe Zapata Miralles",0,1,2,"W","CTL",0,11.978,13.777,"40","AD","40-AD",0,0,NA,76.33,0,0,4,2,0,0,1,0,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.55066084365127,5419
"2021-wimbledon-1105",2021,3,7,213,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,"BC","CTL",0,16.427,12.565,"AD","40","40-AD",0,0,NA,76.33,0,0,2,4,0,0,0,1,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.44933915634873,7507
"2021-wimbledon-1105",2021,5,5,305,"Cristian Garin","Bernabe Zapata Miralles",0,2,1,"B","CTL",0,19.711,13.59,"40","0","0-40",0,0,NA,30.75,0,0,2,2,0,0,0,1,0,"garin c.","zapata miralles b.",1535.32374340667,1500,8.83809112892049,8.63475,0.44933915634873,10786
"2021-wimbledon-1107",2021,1,4,20,"Pedro Martinez","Stefano Travaglia",0,2,1,"BW","CTL",0,14.549,12.007,"15","15","15-15",0,0,NA,30.02,0,0,2,1,0,0,0,1,0,"martinez p.","travaglia s.",1532.08615535116,1500,8.81945395327894,8.63475,0.453954841968225,771
"2021-wimbledon-1107",2021,2,4,76,"Pedro Martinez","Stefano Travaglia",0,1,2,"","",0,0,0,"40","40","40-40",0,0,NA,43.65,0,0,1,2,0,0,1,0,0,"martinez p.","travaglia s.",1532.08615535116,1500,8.81945395327894,8.63475,0.546045158031775,3125
"2021-wimbledon-1107",2021,2,8,97,"Pedro Martinez","Stefano Travaglia",0,1,2,"BW","CTL",0,12.377,12.495,"15","40","15-40",0,0,NA,48.5,0,0,2,5,0,0,1,0,0,"martinez p.","travaglia s.",1532.08615535116,1500,8.81945395327894,8.63475,0.546045158031775,4070
