"match_id","year","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","welo_p1_bt","welo_p2_bt","p_server_beats_returner","ElapsedSeconds"
"2021-usopen-2101",2021,1,1,1,"Ashleigh Barty","Vera Zvonareva",1,1,2,"BC","NCTL",4,31.577,32.087,"0","15","0-15",0,0,1.09189748899819,36.5,0,0,0,0,0,0,0,0,114,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,0
"2021-usopen-2101",2021,1,1,2,"Ashleigh Barty","Vera Zvonareva",2,1,1,"BW","NCTL",1,21.049,21.809,"15","15","15-15",0,1,0.794977996375874,32.48,0,0,0,0,0,0,0,0,83,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,21
"2021-usopen-2101",2021,1,1,3,"Ashleigh Barty","Vera Zvonareva",1,1,1,"BC","CTL",1,19.062,21.761,"30","15","30-15",0,1,1.10147553714729,23.07,0,0,0,0,0,0,0,0,115,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,49
"2021-usopen-2101",2021,1,1,4,"Ashleigh Barty","Vera Zvonareva",1,1,1,"C","NCTL",1,14.009,18.879,"40","15","40-15",0,1,1.02485115195444,9.87,0,0,0,0,0,0,0,0,107,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,68
"2021-usopen-2101",2021,1,1,5,"Ashleigh Barty","Vera Zvonareva",1,2,1,"W","CTL",1,12.232,14.691,"0","0","0-0",1,0,0.964693101575231,26.12,0,0,1,0,1,0,0,0,96,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.441904205149458,87
"2021-usopen-2101",2021,1,2,6,"Ashleigh Barty","Vera Zvonareva",2,2,2,"C","NCTL",3,30.09,26.363,"0","15","15-0",0,1,0.884302009777295,18.7,0,0,1,0,0,0,0,0,88,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.441904205149458,132
"2021-usopen-2101",2021,1,2,7,"Ashleigh Barty","Vera Zvonareva",0,2,1,"W","CTL",0,13.468,12.898,"15","15","15-15",0,0,0,32.48,0,0,1,0,0,0,0,1,0,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.441904205149458,164
"2021-usopen-2101",2021,1,2,8,"Ashleigh Barty","Vera Zvonareva",1,2,1,"C","NCTL",4,37.792,26.824,"30","15","15-30",0,0,1.02498642042368,46.26,0,0,1,0,0,0,0,0,102,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.441904205149458,194
"2021-usopen-2101",2021,1,2,9,"Ashleigh Barty","Vera Zvonareva",1,2,1,"C","NCTL",6,36.349,44.463,"40","15","15-40",0,0,0.974741988049973,44.82,0,0,1,0,0,0,0,0,97,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.441904205149458,224
"2021-usopen-2101",2021,1,2,10,"Ashleigh Barty","Vera Zvonareva",1,1,1,"BW","NCTL",6,31.845,30.369,"0","0","0-0",1,1,0.919492622314264,26.12,1,0,2,0,0,0,0,0,96,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,262
"2021-usopen-2101",2021,1,3,11,"Ashleigh Barty","Vera Zvonareva",1,1,1,"BC","NCTL",3,32.503,31.934,"15","0","15-0",0,1,1.05358529640176,18.7,0,0,2,0,0,0,0,0,110,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,304
"2021-usopen-2101",2021,1,3,12,"Ashleigh Barty","Vera Zvonareva",2,1,1,"C","CTL",1,25.663,23.992,"30","0","30-0",0,1,0.909914574165157,10.63,0,0,2,0,0,0,0,0,95,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,327
"2021-usopen-2101",2021,1,3,13,"Ashleigh Barty","Vera Zvonareva",1,1,1,"W","CTL",1,12.331,15.161,"40","0","40-0",0,1,0.92907067046337,3.28,0,0,2,0,1,0,0,0,97,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,360
"2021-usopen-2101",2021,1,3,14,"Ashleigh Barty","Vera Zvonareva",0,1,2,"W","CTL",0,12.519,14.988,"40","15","40-15",0,0,0,9.87,0,0,2,0,0,0,1,0,0,"barty a.","zvonareva v.",1540.55198381812,1500,8.868187494849,8.63475,0.558095794850542,378
